,propertyid,location,bedroom,bathroom,area ( Sq. Yd.),price,Flat,House,Lower Portion,Room,Upper Portion,For Purchase,For Rent,For Sale,address
0,17106827,"Frere Town, Karachi, Sindh",3,4,222,110000,True,False,False,False,False,False,True,False,224
1,19843520,"Civil Lines, Karachi, Sindh",2,2,167,75000,True,False,False,False,False,False,True,False,158
2,20039912,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,7,467,225000,True,False,False,False,False,False,True,False,308
3,20410232,"Navy Housing Scheme Zamzama, Zamzama, Karachi, Sindh",4,4,350,500000,False,True,False,False,False,False,True,False,309
4,20483503,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350,260000,False,True,False,False,False,False,True,False,308
5,20483534,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350,255000,False,True,False,False,False,False,True,False,308
6,21441862,"Tricon Tower, Bath Island, Karachi, Sindh",3,4,256,150000,True,False,False,False,False,False,True,False,387
7,21551880,"Bath Island, Karachi, Sindh",4,5,300,160000,True,False,False,False,False,False,True,False,134
8,21586854,"Clifton, Karachi, Sindh",4,5,300,200000,True,False,False,False,False,False,True,False,168
9,23119126,"Clifton - Block 2, Clifton, Karachi, Sindh",3,4,256,150000,True,False,False,False,False,False,True,False,160
10,23687145,"Clifton - Block 4, Clifton, Karachi, Sindh",5,5,330,350000,False,True,False,False,False,False,True,False,162
11,24749065,"Clifton, Karachi, Sindh",4,5,289,185000,True,False,False,False,False,False,True,False,168
12,25250854,"Tricon Tower, Bath Island, Karachi, Sindh",3,4,244,150000,True,False,False,False,False,False,True,False,387
13,26021470,"Clifton, Karachi, Sindh",4,4,278,160000,True,False,False,False,False,False,True,False,168
14,28668627,"KN Gohar Green City, Shahra-e-Faisal, Karachi, Sindh",3,3,120,47000,False,True,False,False,False,False,True,False,286
15,29210681,"Falcon Complex New Malir, Malir, Karachi, Sindh",4,5,350,140000,False,True,False,False,False,False,True,False,208
16,30657070,"Clifton, Karachi, Sindh",4,5,400,220000,True,False,False,False,False,False,True,False,168
17,31239384,"Gohar Green City, Karachi, Sindh",2,2,120,35000,False,True,False,False,False,False,True,False,234
18,31450255,"Khaliq-uz-Zaman Road, Karachi, Sindh",3,3,244,125000,True,False,False,False,False,False,True,False,288
19,34013868,"Old Clifton, Karachi, Sindh",3,5,311,270000,True,False,False,False,False,False,True,False,326
20,34074312,"Saima Presidency, Malir Cantonment, Cantt, Karachi, Sindh",3,3,178,62000,True,False,False,False,False,False,True,False,365
21,35781536,"Clifton, Karachi, Sindh",3,4,222,130000,True,False,False,False,False,False,True,False,168
22,37196582,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375,150000,False,True,False,False,False,False,True,False,112
23,37851829,"Navy Housing Scheme Zamzama, Zamzama, Karachi, Sindh",5,5,1600,1500000,False,True,False,False,False,False,True,False,309
24,38509624,"Emaar Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,407,300000,True,False,False,False,False,False,True,False,206
25,38807290,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,3,178,150000,True,False,False,False,False,False,True,False,204
26,39533367,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,6,328,338000,True,False,False,False,False,False,True,False,204
27,39808125,"Emaar Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,356,190000,True,False,False,False,False,False,True,False,206
28,39867407,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,3,133,110000,True,False,False,False,False,False,True,False,185
29,39898377,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,411,225000,True,False,False,False,False,False,True,False,174
30,39943816,"DHA Phase 6, DHA Defence, Karachi, Sindh",4,4,500,140000,False,False,False,False,True,False,True,False,181
31,40078858,"Lakhani Fantasia, Scheme 33, Karachi, Sindh",1,1,50,18000,True,False,False,False,False,False,True,False,291
32,40108425,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,161,90000,True,False,False,False,False,False,True,False,160
33,40227374,"Falcon Complex New Malir, Malir, Karachi, Sindh",2,3,500,160000,False,True,False,False,False,False,True,False,208
34,40482491,"DHA Phase 7, DHA Defence, Karachi, Sindh",4,4,600,150000,False,False,False,False,True,False,True,False,183
35,40574548,"DHA Phase 7, DHA Defence, Karachi, Sindh",3,3,500,130000,False,False,False,False,True,False,True,False,183
36,40574559,"DHA Phase 7, DHA Defence, Karachi, Sindh",3,3,500,140000,False,False,False,False,True,False,True,False,183
37,40696843,"Clifton - Block 7, Clifton, Karachi, Sindh",4,4,311,160000,True,False,False,False,False,False,True,False,165
38,40827685,"North Nazimabad - Block J, North Nazimabad, Karachi, Sindh",2,2,89,9000000,True,False,False,False,False,True,False,False,323
39,40877287,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500,168000,False,True,False,False,False,False,True,False,208
40,40905247,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,4,272,190000,True,False,False,False,False,False,True,False,204
41,40931409,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,7,666,500000,False,True,False,False,False,False,True,False,180
42,41219853,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,511,195000,True,False,False,False,False,False,True,False,308
43,41233310,"Gulistan-e-Jauhar - Block 5, Gulistan-e-Jauhar, Karachi, Sindh",2,2,106,32000,True,False,False,False,False,False,True,False,243
44,41240217,"Gulistan-e-Jauhar - Block 16, Gulistan-e-Jauhar, Karachi, Sindh",3,3,178,46000,True,False,False,False,False,False,True,False,242
45,41443902,"Clifton, Karachi, Sindh",3,4,222,150000,True,False,False,False,False,False,True,False,168
46,41523408,"DHA Phase 5, DHA Defence, Karachi, Sindh",2,2,100,45000,True,False,False,False,False,False,True,False,180
47,41524620,"Clifton - Block 9, Clifton, Karachi, Sindh",3,3,222,175000,True,False,False,False,False,False,True,False,167
48,41551313,"KDA Officers Society, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240,140000,False,False,False,False,True,False,True,False,284
49,41617468,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,400,80000,False,False,True,False,False,False,True,False,257
50,41624105,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,178,100000,True,False,False,False,False,False,True,False,160
51,41624136,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,117,45000,True,False,False,False,False,False,True,False,181
52,41624224,"Gulshan-e-Iqbal Town, Karachi, Sindh",1,1,44,20000,False,False,False,True,False,False,True,False,259
53,41651414,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,111,60000,True,False,False,False,False,False,True,False,181
54,41887649,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,6,500,300000,False,True,False,False,False,False,True,False,181
55,41996474,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,120,45000,False,False,True,False,False,False,True,False,257
56,42110357,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286,85000,True,False,False,False,False,False,True,False,113
57,42140507,"Hill Park, Karachi, Sindh",3,0,161,95000,True,False,False,False,False,False,True,False,266
58,42229910,"Gulshan-e-Iqbal - Block 11, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,240,60000,False,False,False,False,True,False,True,False,248
59,42302888,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,400,225000,True,False,False,False,False,False,True,False,308
60,42357481,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,160000,False,False,True,False,False,False,True,False,185
61,42427496,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350,250000,False,True,False,False,False,False,True,False,308
62,42512092,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,78,30000,True,False,False,False,False,False,True,False,253
63,42548024,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500,165000,False,True,False,False,False,False,True,False,208
64,42548029,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500,175000,False,True,False,False,False,False,True,False,208
65,42571053,"PECHS, Jamshed Town, Karachi, Sindh",0,0,275,310000,False,True,False,False,False,False,True,False,329
66,42603260,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,1000,900000,False,True,False,False,False,False,True,False,185
67,42604606,"Lakhani Presidency, Rashid Minhas Road, Karachi, Sindh",4,5,222,110000,True,False,False,False,False,False,True,False,292
68,42700734,"DOHS Phase 1, Malir Cantonment, Cantt, Karachi, Sindh",3,3,550,125000,False,False,False,False,True,False,True,False,186
69,42700836,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,300,90000,True,False,False,False,False,False,True,False,112
70,42700837,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",4,4,367,100000,True,False,False,False,False,False,True,False,112
71,42720109,"Clifton - Block 5, Clifton, Karachi, Sindh",4,4,250,190000,False,True,False,False,False,False,True,False,163
72,42764667,"DHA Phase 6, DHA Defence, Karachi, Sindh",4,5,666,140000,False,False,False,False,True,False,True,False,181
73,42795894,"DHA Phase 2, DHA Defence, Karachi, Sindh",4,5,1000,400000,False,True,False,False,False,False,True,False,178
74,42889100,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,250,72000,False,False,False,False,True,False,True,False,258
75,42955047,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,300,85000,True,False,False,False,False,False,True,False,112
76,43067096,"Emaar Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,5,272,175000,True,False,False,False,False,False,True,False,206
77,43166936,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,120,70000,False,False,False,False,True,False,True,False,257
78,43186145,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,100,180000,False,True,False,False,False,False,True,False,185
79,43227738,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,285,85000,True,False,False,False,False,False,True,False,113
80,43238309,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,156,64000,True,False,False,False,False,False,True,False,246
81,43248540,"DHA Phase 7, DHA Defence, Karachi, Sindh",3,3,500,140000,False,False,False,False,True,False,True,False,183
82,43249334,"Emaar Reef Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,3,182,175000,True,False,False,False,False,False,True,False,207
83,43281296,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,400,95000,False,False,False,False,True,False,True,False,257
84,43324159,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,6,1000,600000,False,True,False,False,False,False,True,False,180
85,43325059,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,111,55000,True,False,False,False,False,False,True,False,149
86,43381161,"Gulshan-e-Maymar, Gadap Town, Karachi, Sindh",2,3,120,23000,False,False,False,False,True,False,True,False,265
87,43412998,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar, Karachi, Sindh",3,3,450,75000,False,False,False,False,True,False,True,False,241
88,43479993,"Shaheed Millat Road, Karachi, Sindh",4,4,267,185000,True,False,False,False,False,False,True,False,370
89,43488643,"DHA Phase 2, DHA Defence, Karachi, Sindh",4,5,500,210000,False,True,False,False,False,False,True,False,178
90,43489686,"Lakhani Fantasia, Scheme 33, Karachi, Sindh",2,2,83,22000,True,False,False,False,False,False,True,False,291
91,43511657,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,3,144,90000,True,False,False,False,False,False,True,False,149
92,43548835,"Saadi Town, Scheme 33, Karachi, Sindh",2,3,120,22000,False,False,True,False,False,False,True,False,359
93,43548839,"Saadi Town, Scheme 33, Karachi, Sindh",3,4,400,70000,False,True,False,False,False,False,True,False,359
94,43553870,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,4,289,80000,True,False,False,False,False,False,True,False,112
95,43553872,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,4,289,80000,True,False,False,False,False,False,True,False,112
96,43555155,"Clifton - Block 6, Clifton, Karachi, Sindh",3,4,311,210000,True,False,False,False,False,False,True,False,164
97,43591315,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189,58000,False,False,True,False,False,False,True,False,249
98,43603689,"DHA Phase 7, DHA Defence, Karachi, Sindh",3,3,100,120000,False,True,False,False,False,False,True,False,183
99,43627905,"Lakhani Fantasia, Scheme 33, Karachi, Sindh",2,2,117,27000,True,False,False,False,False,False,True,False,291
100,43632465,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189,55000,False,False,False,False,True,False,True,False,251
101,43635305,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,106,25000,True,False,False,False,False,False,True,False,128
102,43637681,"DHA Phase 7, DHA Defence, Karachi, Sindh",6,6,500,400000,False,True,False,False,False,False,True,False,183
103,43650575,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,189,55000,True,False,False,False,False,False,True,False,251
104,43659414,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,6,1000,600000,False,True,False,False,False,False,True,False,181
105,43659887,"Clifton, Karachi, Sindh",3,4,222,150000,True,False,False,False,False,False,True,False,168
106,43665147,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,6,350,250000,False,True,False,False,False,False,True,False,308
107,43683346,"Emaar Reef Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,5,272,190000,True,False,False,False,False,False,True,False,207
108,43697809,"Clifton - Block 4, Clifton, Karachi, Sindh",3,3,200,140000,False,False,False,False,True,False,True,False,162
109,43702472,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,160000,False,False,False,False,True,False,True,False,185
110,43726708,"Clifton, Karachi, Sindh",3,3,133,160000,True,False,False,False,False,False,True,False,168
111,43726886,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,6,375,145000,False,True,False,False,False,False,True,False,112
112,43726960,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,6,375,145000,False,True,False,False,False,False,True,False,112
113,43739997,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,5,120,135000,False,True,False,False,False,False,True,False,185
114,43775834,"DHA Phase 6, DHA Defence, Karachi, Sindh",3,4,500,135000,False,False,False,False,True,False,True,False,181
115,43783392,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350,260000,False,True,False,False,False,False,True,False,308
116,43787564,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,6,1000,900000,False,True,False,False,False,False,True,False,181
117,43789706,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,3,100,35000,True,False,False,False,False,False,True,False,249
118,43820726,"Clifton, Karachi, Sindh",3,5,256,150000,True,False,False,False,False,False,True,False,168
119,43824510,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,3,500,150000,False,False,True,False,False,False,True,False,185
120,43824609,"DHA Phase 4, DHA Defence, Karachi, Sindh",3,3,500,135000,False,False,False,False,True,False,True,False,179
121,43835391,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,170,50000,False,False,False,False,True,False,True,False,245
122,43844415,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,356,200000,True,False,False,False,False,False,True,False,174
123,43846378,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500,175000,False,True,False,False,False,False,True,False,208
124,43864952,"Clifton - Block 8, Clifton, Karachi, Sindh",4,4,222,130000,True,False,False,False,False,False,True,False,166
125,43879460,"Falcon Complex New Malir, Malir, Karachi, Sindh",4,5,350,140000,False,True,False,False,False,False,True,False,208
126,43889612,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,94,35000,True,False,False,False,False,False,True,False,254
127,43890190,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,400,40000,False,False,False,False,True,False,True,False,257
128,43907972,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,120,45000,False,False,False,False,True,False,True,False,257
129,43912783,"DHA Phase 7, DHA Defence, Karachi, Sindh",5,5,500,220000,False,True,False,False,False,False,True,False,183
130,43913412,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,6,500,225000,False,True,False,False,False,False,True,False,180
131,43919541,"PECHS Block 2, PECHS, Jamshed Town, Karachi, Sindh",10,5,1000,1000000,False,True,False,False,False,False,True,False,328
132,43931793,"Saima Elite Villas, Malir, Karachi, Sindh",3,3,120,50000,False,True,False,False,False,False,True,False,363
133,43964010,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,3,120,30000,False,False,False,False,True,False,True,False,260
134,43974990,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",4,4,100,100000,False,True,False,False,False,False,True,False,182
135,43976037,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,6,1000,1000000,False,True,False,False,False,False,True,False,180
136,43979031,"DHA Phase 5, DHA Defence, Karachi, Sindh",4,4,500,250000,False,True,False,False,False,False,True,False,180
137,43980175,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,156,70000,True,False,False,False,False,False,True,False,253
138,43999011,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,6,500,600000,False,True,False,False,False,False,True,False,181
139,43999079,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,170000,False,False,False,False,True,False,True,False,185
140,44001408,"Gulshan-e-Maymar - Sector S, Gulshan-e-Maymar, Gadap Town, Karachi, Sindh",3,3,600,75000,False,False,False,False,True,False,True,False,264
141,44013400,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,5,300,250000,False,True,False,False,False,False,True,False,179
142,44017587,"University Road, Karachi, Sindh",3,3,200,45000,True,False,False,False,False,False,True,False,391
143,44027664,"PECHS Block 2, PECHS, Jamshed Town, Karachi, Sindh",4,4,250,175000,False,False,True,False,False,False,True,False,328
144,44047774,"Clifton - Block 4, Clifton, Karachi, Sindh",2,2,129,150000,True,False,False,False,False,False,True,False,162
145,44064936,"Clifton - Block 8, Clifton, Karachi, Sindh",3,3,200,140000,True,False,False,False,False,False,True,False,166
146,44100519,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,1000,700000,False,True,False,False,False,False,True,False,185
147,44110886,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,5,300,200000,False,True,False,False,False,False,True,False,179
148,44111236,"Clifton - Block 4, Clifton, Karachi, Sindh",2,2,128,100000,True,False,False,False,False,False,True,False,162
149,44120614,"Saima Jinnah Avenue, Malir, Karachi, Sindh",3,4,244,76000,True,False,False,False,False,False,True,False,364
150,44136714,"Defence View Society, Karachi, Sindh",3,4,189,75000,True,False,False,False,False,False,True,False,198
151,44138468,"Bath Island, Karachi, Sindh",4,4,278,195000,True,False,False,False,False,False,True,False,134
152,44146174,"Tariq Road, Karachi, Sindh",2,3,139,90000,True,False,False,False,False,False,True,False,381
153,44162851,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,160000,False,False,True,False,False,False,True,False,185
154,44169981,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,306,80000,True,False,False,False,False,False,True,False,112
155,44170062,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375,140000,False,True,False,False,False,False,True,False,112
156,44170065,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375,140000,False,True,False,False,False,False,True,False,112
157,44170072,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375,145000,False,True,False,False,False,False,True,False,112
158,44180969,"Saadi Town, Scheme 33, Karachi, Sindh",3,4,240,40000,False,False,True,False,False,False,True,False,359
159,44180975,"Saadi Town, Scheme 33, Karachi, Sindh",3,4,400,55000,False,False,True,False,False,False,True,False,359
160,44188469,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,356,250000,True,False,False,False,False,False,True,False,174
161,44192279,"Clifton - Block 4, Clifton, Karachi, Sindh",2,2,133,90000,True,False,False,False,False,False,True,False,162
162,44199152,"DHA Phase 7, DHA Defence, Karachi, Sindh",4,4,250,300000,False,True,False,False,False,False,True,False,183
163,44200001,"Clifton - Block 4, Clifton, Karachi, Sindh",3,3,167,95000,True,False,False,False,False,False,True,False,162
164,44200411,"Clifton - Block 4, Clifton, Karachi, Sindh",3,3,167,160000,True,False,False,False,False,False,True,False,162
165,44201147,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,500,400000,False,True,False,False,False,False,True,False,185
166,44210444,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,160000,False,False,False,False,True,False,True,False,185
167,44214621,"Shahra-e-Faisal, Karachi, Sindh",4,4,240,300000,False,True,False,False,False,False,True,False,371
168,44236729,"DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,500,225000,False,False,True,False,False,False,True,False,185
169,44237676,"Shadman, North Nazimabad, Karachi, Sindh",2,2,200,45000,False,False,False,False,True,False,True,False,369
170,44246809,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,3,122,60000,True,False,False,False,False,False,True,False,114
171,44247793,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106,28000,True,False,False,False,False,False,True,False,115
172,44247798,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200,40000,False,True,False,False,False,False,True,False,123
173,44250322,"Khalid Bin Walid Road, Karachi, Sindh",3,3,200,110000,True,False,False,False,False,False,True,False,287
174,44252085,"Khalid Bin Walid Road, Karachi, Sindh",3,4,200,125000,True,False,False,False,False,False,True,False,287
175,44281324,"Falcon Complex New Malir, Malir, Karachi, Sindh",6,7,500,240000,False,True,False,False,False,False,True,False,208
176,44289458,"Saima Elite Villas, Malir, Karachi, Sindh",2,2,120,40000,False,True,False,False,False,False,True,False,363
177,44302054,"Nazimabad 3, Nazimabad, Karachi, Sindh",3,3,108,28000,True,False,False,False,False,False,True,False,311
178,44305129,"Tariq Road, Karachi, Sindh",4,5,250,160000,True,False,False,False,False,False,True,False,381
179,44312155,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,120,36000,False,False,True,False,False,False,True,False,257
180,44322988,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,200,65000,True,False,False,False,False,False,True,False,160
181,44323605,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,172,60000,True,False,False,False,False,False,True,False,244
182,44323607,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,178,60000,True,False,False,False,False,False,True,False,244
183,44323611,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,172,60000,True,False,False,False,False,False,True,False,244
184,44323614,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,178,60000,True,False,False,False,False,False,True,False,244
185,44323622,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,178,60000,True,False,False,False,False,False,True,False,244
186,44323628,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,172,60000,True,False,False,False,False,False,True,False,244
187,44325282,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,422,300000,True,False,False,False,False,False,True,False,174
188,44328876,"DHA Phase 5, DHA Defence, Karachi, Sindh",2,2,111,95000,True,False,False,False,False,False,True,False,180
189,44331713,"DHA Phase 6, DHA Defence, Karachi, Sindh",4,4,300,230000,False,True,False,False,False,False,True,False,181
190,44349624,"North Karachi - Sector 11-C/1, North Karachi, Karachi, Sindh",2,2,100,24000,True,False,False,False,False,False,True,False,316
191,44349773,"DHA Phase 6, DHA Defence, Karachi, Sindh",3,3,500,100000,False,False,True,False,False,False,True,False,181
192,44350077,"Clifton - Block 1, Clifton, Karachi, Sindh",2,2,83,35000,True,False,False,False,False,False,True,False,159
